f,Re,Im,Mag,Phase
13.316941104296006,168.39078421773425,-41.75535445193531,173.49053528901885,13.926559710260081
14.94914412764428,166.73582187444728,-40.062477603694454,171.48130046128625,13.510639651119085
16.781399602119482,164.83890590384704,-38.28194275638917,169.22580193570008,13.074518331419203
18.838227138719375,162.68887850469764,-36.32038681336583,166.69385617769117,12.58494340469457
21.147151616910563,160.16219022994767,-34.574747263234,163.85158018026695,12.181699539068658
23.7390715280973,157.57522021248235,-33.15301879767497,161.02506848441735,11.88144647745044
26.648672465443322,156.31080626563738,-32.01610681595876,159.5559439540392,11.575414130487294
29.9148912934505,154.80433823517387,-31.14739293444412,157.90675483665282,11.376298080775694
33.58143720890503,153.10831030523826,-30.1851448554917,156.0554313520428,11.152777190959211
37.69737666613317,151.19830641654178,-29.121295671491875,153.97719871726758,10.901860259568119
42.31778999415428,149.04665075423594,-27.947685489438985,151.64424560553485,10.620189465798397
47.50450849271354,147.88569732135045,-27.05737377147566,150.34054991129779,10.36823904543477
53.32694187116168,146.67636980627032,-26.62619348724844,149.07351085677882,10.28887455797153
59.863007103135196,145.3177381042564,-26.14621900298663,147.65117600577852,10.199782689770519
67.20017112715692,143.7912331925574,-25.612527278563622,146.0545113874665,10.099771195546191
75.43662134678608,142.07594502519248,-25.019868125350914,144.26215011503007,9.987501701382982
84.68257959418584,140.54815947567292,-24.604620757111825,142.68557213187495,9.92968389054998
95.06177714083357,139.1198324604394,-24.5334483467507,141.26647823034102,10.001145682928085
106.71311049426222,137.51691614281322,-24.449353977165238,139.67345179142043,10.081366255018432
119.79250013903919,135.7181464926602,-24.349663062284574,137.88517461514837,10.1714191346391
134.47497709602695,133.69969287442257,-24.231090082091107,135.8777156169522,10.27250942752359
150.95702522268112,131.72871581045547,-24.143449490089854,133.92296562708077,10.385989944287944
169.45921059951942,130.38006299602512,-24.3291061066334,132.63056295890215,10.569911407052695
190.22913318973937,128.8661649985592,-24.528347784080214,131.17975577981795,10.776751403722862
213.54474027168789,127.16705010601122,-24.739369788542426,129.55112909658106,11.0089429330964
239.7180459851998,125.26020054402659,-24.960335640030056,127.7228882996024,11.269593228884176
269.0993067675249,123.12042618323181,-25.18833446284064,125.67056750310536,11.562190365728732
302.081708555364,121.52464267153005,-25.32319128529786,124.13501840059013,11.770800087610722
339.1066284780946,119.77591599978952,-25.463532784067368,122.45269109102465,12.002002750748002
380.66954145522215,117.81389907981927,-25.604760129332796,120.56416780150937,12.261542979008032
427.32665074133126,115.61286025099922,-25.74275348964647,118.4441759338372,12.5528939918866
479.7023311498216,113.14407819418429,-25.871795968742322,116.06434533076865,12.879954707192448
538.4974845621442,111.59185720191984,-26.017017233385147,114.5845878794174,13.123756041613076
604.4989195376457,110.53402669527831,-26.316325484143913,113.62358929579676,13.39186008237739
678.589880543835,109.34614358209042,-26.641209175385477,112.5448050449321,13.692824539244786
761.7618677113602,107.39077017057538,-26.730190222731505,110.6674323691155,13.977225419121604
855.1279052880236,105.06498473023103,-26.36279360894725,108.32196408499816,14.085786478377017
959.9374363529565,102.45626619374958,-25.939983617534832,105.68902134300633,14.207653422801316
1077.5930431150111,99.53053222023799,-25.452276519544558,102.73336957420987,14.34445710033705
1209.6692165497634,96.24969536151906,-24.88832990447328,99.41545565262537,14.498028245291179
1357.9334265541859,92.99606730882324,-24.26612629860071,96.10990282196119,14.624498096936982
1524.3697745840213,90.71803856429176,-23.490240903465608,93.70994578301269,14.517143156290581
1711.2055452982231,88.15773707772561,-22.629532999274897,91.01583582229341,14.39663015950185
1920.9410125298893,85.64627829513383,-21.769439265644326,88.36964112039885,14.261346377427609
2156.3828984531915,83.92062290609792,-21.09416763390524,86.53112074343417,14.109481415307423
2420.681933703591,81.97992988866427,-20.347215579385853,84.46726044086141,13.939002985697075
2717.3750210884236,79.79866979023052,-19.515821587618,82.15044121932631,13.742691078181581
3050.4325671310958,77.66005685470269,-18.671775240756777,79.87314706030426,13.519003900080474
3424.311614849137,77.18373353639757,-18.19980929894768,79.30045259098894,13.267900299129597
3844.0154887996155,76.64589203961127,-17.675401344965586,78.65756530209512,12.986019956475369
4315.160750573906,76.03317038452671,-17.116036226017307,77.93588194671827,12.686532265942
4844.052360753687,75.32649780777514,-16.561981795646513,77.12574481315613,12.400273637529212
5437.7680531606275,74.52890298356775,-15.94894694466825,76.21631248346968,12.078929459432327
6104.253050512778,73.6149469559826,-15.269310115263387,75.18186115499014,11.718199439277774
6852.42638899182,72.49726215236637,-14.503826287482111,73.93384878772639,11.313256215437965
7692.300274577744,71.23040796108157,-13.683807809210755,72.53287264724547,10.874397433399956
8635.114068401483,69.78584604316099,-12.856262636708411,70.96018458927367,10.43824973929311
9693.484694134399,68.15425730544307,-11.954457710358751,69.19473858614754,9.948645205558286
10881.575480196552,66.46625356425864,-11.002263034986472,67.37071065945017,9.399031845926558
12215.285696264093,65.99525723901402,-10.325078161923866,66.79806297411228,8.89194670185523
13712.46332049143,65.42814922490783,-9.781181300646036,66.15522820331674,8.50246595795492
15393.143884741901,64.78639590653644,-9.180381913904336,65.43360380296674,8.065248151710396
17279.81859410182,64.05965611792466,-8.51830124544087,64.62353285030804,7.574442346568451
